ds,yhat
2024-03-22,13330.676116909084
2024-07-15,16057.193441360916
2024-07-16,16132.705619813998
2024-08-19,16291.316124723031
2024-08-20,16366.821090568199
2024-08-21,16444.332638064792
2024-08-22,16575.339510520454
2024-08-23,16462.388253249293
2024-08-24,-4255.880890529987
2024-08-25,-4249.193394710244
2024-08-26,16338.139219354622
2024-08-27,16413.64418517999
2024-08-28,16491.155732673757
2024-08-29,16622.162605135185
2024-08-30,16509.211347843688
2024-08-31,-4209.057795945973
2024-09-01,-4202.370300094901
2024-09-02,16384.96231396313
2024-09-03,16460.467279783094
2024-09-04,16537.978827282837
2024-09-05,16668.98569974992
2024-09-06,16556.034442452827
2024-09-07,-4162.234701284762
2024-09-08,-4155.547205538131
2024-09-09,16431.785408586442
2024-09-10,16507.29037438619
2024-09-11,16584.801921891798
2024-09-12,16715.80879434277
2024-09-13,16602.857537061962
2024-09-14,-4115.411606682343
2024-09-15,-4108.724110941221
2024-09-16,16478.60850320976
2024-09-17,16554.113468997544
2024-09-18,16631.625016500253
2024-09-19,16762.631888949356
2024-09-20,16649.68063165636
2024-09-21,-4068.5885120799176
2024-09-22,-4061.9010163074454
