ds,yhat
2024-03-22,12173.10106476539
2024-07-15,13739.650867074932
2024-07-16,13788.479969433121
2024-08-19,13972.653375571193
2024-08-20,14037.382522092183
2024-08-21,14066.505025543114
2024-08-22,14080.954461998583
2024-08-23,14073.20365897668
2024-08-24,19190.75093239202
2024-08-25,-28526.82548248698
2024-08-26,14371.415602364532
2024-08-27,14431.77702101632
2024-08-28,14457.523534468695
2024-08-29,14471.972970890278
2024-08-30,14464.222167822434
2024-08-31,19581.769441201115
2024-09-01,-28135.80697362758
2024-09-02,14762.43411128359
2024-09-03,14822.795529897328
2024-09-04,14848.542043200334
2024-09-05,14862.991479781984
2024-09-06,14855.24067674228
2024-09-07,19972.787950170074
2024-09-08,-27744.78846475414
2024-09-09,15153.452620155818
2024-09-10,15213.814038778335
2024-09-11,15239.560552125913
2024-09-12,15254.009988623122
2024-09-13,15246.259185662127
2024-09-14,20363.806459017742
2024-09-15,-27353.76995589015
2024-09-16,15544.47112902804
2024-09-17,15604.83254757954
2024-09-18,15630.579061010842
2024-09-19,15645.028497419888
2024-09-20,15637.277694507877
2024-09-21,20754.82496786541
2024-09-22,-26962.751447035327
