ds,yhat
2024-03-22,14161.586522280188
2024-07-15,17726.85730625293
2024-07-16,17790.34301788353
2024-08-19,17653.53381900123
2024-08-20,17717.058913119152
2024-08-21,17927.78121641844
2024-08-22,17984.45580793985
2024-08-23,18006.363703201758
2024-08-24,-3940.007123657413
2024-08-25,-3942.0718535425694
2024-08-26,17639.14479783549
2024-08-27,17702.669891832466
2024-08-28,17913.392195021865
2024-08-29,17970.066786549527
2024-08-30,17991.974681790012
2024-08-31,-3954.3961450803436
2024-09-01,-3956.460874932409
2024-09-02,17624.755776438244
2024-09-03,17688.280870429844
2024-09-04,17899.003173625973
2024-09-05,17955.67776515921
2024-09-06,17977.585660393896
2024-09-07,-3968.7851664215013
2024-09-08,-3970.8498963835627
2024-09-09,17610.36675505705
2024-09-10,17673.891849027226
2024-09-11,17884.614152229402
2024-09-12,17941.28874374572
2024-09-13,17963.19663899778
2024-09-14,-3983.174187824752
2024-09-15,-3985.2389177932255
2024-09-16,17595.977733675856
2024-09-17,17659.5028276337
2024-09-18,17870.225130832358
2024-09-19,17926.89972234692
2024-09-20,17948.807617586033
2024-09-21,-3997.563209228005
2024-09-22,-3999.627939163238
