ds,yhat
2024-07-15,64182.360336809405
2024-07-16,64041.784898728394
2024-08-19,62305.28098567712
2024-08-20,62165.17087694297
2024-08-21,62426.87720916266
2024-08-22,62514.084670881246
2024-08-23,62679.685123715295
2024-08-24,-37931.951491181244
2024-08-25,-37985.34654603303
2024-08-26,61931.5399251993
2024-08-27,61791.42981642108
2024-08-28,62053.13614837441
2024-08-29,62140.34361012174
2024-08-30,62305.94406285693
2024-08-31,-38305.6925520912
2024-09-01,-38359.087606790265
2024-09-02,61557.79886440825
2024-09-03,61417.688755604366
2024-09-04,61679.39508758724
2024-09-05,61766.60254936222
2024-09-06,61932.20300207108
2024-09-07,-38679.4336126252
2024-09-08,-38732.82866783143
2024-09-09,61184.0578036904
2024-09-10,61043.94769478768
2024-09-11,61305.65402679899
2024-09-12,61392.86148849543
2024-09-13,61558.46194128524
2024-09-14,-39053.17467344442
2024-09-15,-39106.56972867968
2024-09-16,60810.31674297254
2024-09-17,60670.206634011905
2024-09-18,60931.91296600991
2024-09-19,61019.120427695976
2024-09-20,61184.720880426874
2024-09-21,-39426.91573426363
2024-09-22,-39480.31078934594
