ds,yhat
2024-03-22,18470.64686006031
2024-07-15,21784.559219300325
2024-07-16,21875.374574688816
2024-08-19,22235.9063049737
2024-08-20,22340.87165320097
2024-08-21,22521.94555572931
2024-08-22,22578.915597691128
2024-08-23,22490.08918247497
2024-08-24,540012.3771281451
2024-08-25,49623.09393009008
2024-08-26,22425.22566362271
2024-08-27,22530.191004190085
2024-08-28,22711.26489725031
2024-08-29,22768.234938732523
2024-08-30,22679.408523503895
2024-08-31,540201.6964690358
2024-09-01,49812.41327078733
2024-09-02,22614.545005086824
2024-09-03,22719.510345386603
2024-09-04,22900.584236783558
2024-09-05,22957.554279773947
2024-09-06,22868.72786495545
2024-09-07,540391.015809825
2024-09-08,50001.73261295436
2024-09-09,22803.8643457343
2024-09-10,22908.829686583093
2024-09-11,23089.9035783046
2024-09-12,23146.87362078992
2024-09-13,23058.047206407035
2024-09-14,540580.3351506913
2024-09-15,50191.05195411842
2024-09-16,22993.18368638173
2024-09-17,23098.1490267748
2024-09-18,23279.222919407082
2024-09-19,23336.19296104525
2024-09-20,23247.366547435973
2024-09-21,540769.6544915575
2024-09-22,50380.37129434881
