ds,yhat
2024-03-22,183.04804230112578
2024-07-15,165.7799532891961
2024-07-16,165.28007810827563
2024-08-19,165.8200996547785
2024-08-20,165.31995361332145
2024-08-21,164.70033049471812
2024-08-22,164.45012371148022
2024-08-23,164.40218138814305
2024-08-24,-120.63856493639227
2024-08-25,-120.63740919393726
2024-08-26,165.82623287739548
2024-08-27,165.32608683707656
2024-08-28,164.70646371830907
2024-08-29,164.456256935152
2024-08-30,164.40831461153311
2024-08-31,-120.6324317131484
2024-09-01,-120.63127597025792
2024-09-02,165.83236610098004
2024-09-03,165.3322200605854
2024-09-04,164.71259694189695
2024-09-05,164.46239015882384
2024-09-06,164.41444783513091
2024-09-07,-120.62629848883651
2024-09-08,-120.62514274739182
2024-09-09,165.83849932477028
2024-09-10,165.33835328409424
2024-09-11,164.71873016548787
2024-09-12,164.4685233821919
2024-09-13,164.42058105872866
2024-09-14,-120.62016526533465
2024-09-15,-120.61900952396994
2024-09-16,165.84463254856058
2024-09-17,165.34448650771643
2024-09-18,164.72486338907996
2024-09-19,164.47465660574764
2024-09-20,164.42671428211878
2024-09-21,-120.61403204183263
2024-09-22,-120.61287630003325
