ds,yhat
2018-01-08,21205.133344744256
2018-01-09,21212.960719339888
2018-01-10,21178.70239847811
2018-01-11,21182.394019268777
2018-01-12,21175.636937074465
2018-01-15,21262.39319545217
2018-01-16,21234.21381555604
2018-01-17,21163.948740202337
2018-01-18,21131.63360650113
2018-01-19,21088.86976981514
2018-01-22,21067.60576471758
2018-01-23,21039.42638482142
2018-01-24,20956.0674134349
2018-01-25,20910.658383700822
2018-01-29,20794.254957785688
2018-01-30,20752.981681856836
2018-01-31,20669.622710470263
2018-02-01,20624.21368073632
2018-02-02,20568.3559478023
2018-02-05,20507.810253960804
2018-02-06,20466.53697781669
2018-02-07,20383.178006215076
2018-02-08,20337.768976266056
2018-02-09,20281.911243332197
2018-02-12,20221.365549490365
2018-02-14,20096.73330174485
2018-02-15,20051.324271795624
2018-02-16,19995.466538861783
2018-02-19,19934.92084501989
2018-02-20,19893.6475688761
2018-02-21,19810.288597274503
2018-02-22,19764.87956732545
2018-02-23,19709.02183439137
2018-02-26,19648.476140549643
2018-02-27,19607.20286440574
2018-02-28,19523.8438928042
2018-03-01,19478.434862855018
2018-03-05,19362.03143607943
2018-03-06,19320.758159935383
2018-03-07,19237.399188333788
2018-03-08,19191.990158384768
2018-03-09,19136.132425450854
2018-03-12,19075.586731609183
2018-03-13,19034.313455465148
2018-03-14,18950.954483863567
2018-03-15,18905.545453914405
2018-03-16,18849.68772098044
2018-03-19,18789.142027138743
2018-03-20,18747.868750994774
2018-03-21,18664.509779393207
2018-03-22,18619.100749444042
2018-03-23,18563.243016510132
2018-03-26,18502.697322668497
2018-03-27,18461.424046524415
2018-03-28,18378.065074922924
2018-03-29,18332.656044973795
2018-03-30,18276.798312039817
2018-03-31,18113.492618118104
2018-04-01,18072.571958268825
2018-04-02,18216.252618198247
2018-04-03,18174.979342054045
2018-04-04,18091.620370452638
2018-04-05,18046.211340503436
2018-04-06,17990.353607569512
2018-04-07,17827.04791364774
2018-04-08,17786.12725379866
2018-04-09,17929.807913727807
2018-04-10,17888.534637583827
2018-04-11,17805.175665982286
2018-04-12,17759.766636033164
2018-04-13,17703.908903099204
2018-04-14,17540.603209177767
2018-04-15,17499.682549328158
2018-04-16,17643.36320925756
2018-04-17,17602.089933113457
2018-04-18,17518.73096151193
2018-04-19,17473.32193156281
2018-04-20,17417.464198628884
2018-04-21,17254.158504707506
2018-04-22,17213.237844857922
2018-04-23,17356.918504787347
2018-04-24,17315.64522864324
2018-04-25,17232.286257041706
2018-04-26,17186.877227092467
2018-04-27,17131.019494158576
