ds,yhat
2024-03-22,218.69735087018375
2024-07-15,199.25550962849502
2024-07-16,198.65554520386496
2024-08-19,199.79460513520934
2024-08-20,199.19464043491695
2024-08-21,198.45011260967897
2024-08-22,198.15021723203387
2024-08-23,198.10239065497623
2024-08-24,-141.82460653002067
2024-08-25,-141.80890601518388
2024-08-26,199.90242230080895
2024-08-27,199.30245759935863
2024-08-28,198.5579297728255
2024-08-29,198.2580343952768
2024-08-30,198.2102078178832
2024-08-31,-141.71678936728804
2024-09-01,-141.701088851932
2024-09-02,200.0102394639478
2024-09-03,199.41027476240725
2024-09-04,198.66574693596823
2024-09-05,198.3658515585198
2024-09-06,198.31802498103792
2024-09-07,-141.60897220328178
2024-09-08,-141.59327168965004
2024-09-09,200.11805662733204
2024-09-10,199.51809192545585
2024-09-11,198.7735640991148
2024-09-12,198.47366872140054
2024-09-13,198.4258421441926
2024-09-14,-141.50115504024143
2024-09-15,-141.48545452670515
2024-09-16,200.22587379071626
2024-09-17,199.62590908863956
2024-09-18,198.8813812622627
2024-09-19,198.581485884505
2024-09-20,198.53365930709953
2024-09-21,-141.39333787720108
2024-09-22,-141.37763736314628
