ds,yhat
2024-03-22,22634.69230241541
2024-07-15,25653.885290346665
2024-07-16,25717.462193473635
2024-08-19,25680.381278401015
2024-08-20,25743.958083255908
2024-08-21,25853.213109659206
2024-08-22,25910.46083858914
2024-08-23,25905.125762157593
2024-08-24,-9256.662484661925
2024-08-25,-9255.91175972122
2024-08-26,25685.680454422327
2024-08-27,25749.257259109294
2024-08-28,25858.51228544152
2024-08-29,25915.760014381456
2024-08-30,25910.424937915413
2024-08-31,-9251.363308922033
2024-09-01,-9250.612583928014
2024-09-02,25690.979630203794
2024-09-03,25754.55643488174
2024-09-04,25863.811461224257
2024-09-05,25921.05919017377
2024-09-06,25915.724113698452
2024-09-07,-9246.064133050826
2024-09-08,-9245.31340823407
2024-09-09,25696.278806010738
2024-09-10,25759.855610654187
2024-09-11,25869.11063700657
2024-09-12,25926.358365928812
2024-09-13,25921.02328948149
2024-09-14,-9240.764957279363
2024-09-15,-9240.014232472524
2024-09-16,25701.57798181768
2024-09-17,25765.154786440886
2024-09-18,25874.40981278861
2024-09-19,25931.65754170725
2024-09-20,25926.32246523931
2024-09-21,-9235.465781507897
2024-09-22,-9234.715056647667
