ds,yhat
2024-03-22,28783.44714307849
2024-07-15,33648.0997267514
2024-07-16,33768.66267213668
2024-08-19,33753.36283129412
2024-08-20,33873.88695605759
2024-08-21,34099.95917860436
2024-08-22,34193.60842792157
2024-08-23,34112.696470467825
2024-08-24,-10599.579607602736
2024-08-25,-10596.58866593851
2024-08-26,33774.40768833665
2024-08-27,33894.93181312995
2024-08-28,34121.004035665115
2024-08-29,34214.65328499495
2024-08-30,34133.741327497366
2024-08-31,-10578.53475059591
2024-09-01,-10575.543808863971
2024-09-02,33795.45254539627
2024-09-03,33915.97667017817
2024-09-04,34142.04889272643
2024-09-05,34235.69814206832
2024-09-06,34154.78618455892
2024-09-07,-10557.489893422251
2024-09-08,-10554.498951915484
2024-09-09,33816.49740248826
2024-09-10,33937.0215272264
2024-09-11,34163.093749787186
2024-09-12,34256.742999094524
2024-09-13,34175.83104162048
2024-09-14,-10536.445036375335
2024-09-15,-10533.45409488116
2024-09-16,33837.54225958025
2024-09-17,33958.066384292746
2024-09-18,34184.13860684729
2024-09-19,34277.787856150295
2024-09-20,34196.87589865002
2024-09-21,-10515.400179328433
2024-09-22,-10512.40923776642
