ds,yhat
2024-03-22,22097.128194418186
2024-07-15,24560.973147007215
2024-07-16,24637.21116011017
2024-08-19,24598.427740828847
2024-08-20,24674.66590401247
2024-08-21,24770.214012039265
2024-08-22,24811.52307082669
2024-08-23,24822.802552750632
2024-08-24,-9479.31663002183
2024-08-25,-9478.25241854083
2024-08-26,24605.919745445495
2024-08-27,24682.157908934856
2024-08-28,24777.706014506482
2024-08-29,24819.0150733037
2024-08-30,24830.294555194007
2024-08-31,-9471.82462759595
2024-09-01,-9470.76041606295
2024-09-02,24613.41174791191
2024-09-03,24689.64991139248
2024-09-04,24785.19801697418
2024-09-05,24826.507075780704
2024-09-06,24837.786557661973
2024-09-07,-9464.332625041965
2024-09-08,-9463.268413681884
2024-09-09,24620.90375040321
2024-09-10,24697.141913850104
2024-09-11,24792.690019441397
2024-09-12,24833.999078221354
2024-09-13,24845.278560129933
2024-09-14,-9456.840622585301
2024-09-15,-9455.776411234907
2024-09-16,24628.39575289451
2024-09-17,24704.63391632166
2024-09-18,24800.182021908447
2024-09-19,24841.491080684846
2024-09-20,24852.77056257331
2024-09-21,-9449.348620128629
2024-09-22,-9448.284408726147
