ds,yhat
2024-03-22,12169.280324328476
2024-07-15,13944.372085202765
2024-07-16,13982.883056979495
2024-08-19,13970.315641843317
2024-08-20,14008.818371785728
2024-08-21,14070.797382955909
2024-08-22,14112.597835894408
2024-08-23,14098.661199254035
2024-08-24,-4805.753042822329
2024-08-25,-4805.029873682695
2024-08-26,13975.502712241974
2024-08-27,14014.005443630216
2024-08-28,14075.984455630132
2024-08-29,14117.78490857399
2024-08-30,14103.848271915074
2024-08-31,-4800.565970170905
2024-09-01,-4799.8428010026255
2024-09-02,13980.68978491574
2024-09-03,14019.192516299128
2024-09-04,14081.171528304576
2024-09-05,14122.97198125358
2024-09-06,14109.03534458966
2024-09-07,-4795.378897448907
2024-09-08,-4794.655728375914
2024-09-09,13985.876857603187
2024-09-10,14024.37958896804
2024-09-11,14086.358600978798
2024-09-12,14128.159053913134
2024-09-13,14114.222417264242
2024-09-14,-4790.191824780535
2024-09-15,-4789.468655712839
2024-09-16,13991.063930290635
2024-09-17,14029.566661644607
2024-09-18,14091.545673652829
2024-09-19,14133.346126585267
2024-09-20,14119.409489925283
2024-09-21,-4785.004752112161
2024-09-22,-4784.281583015769
