ds,yhat
2024-03-22,894.2807218185746
2024-07-15,1067.4207889775935
2024-07-16,1077.683297214128
2024-08-19,1090.8285600734707
2024-08-20,1101.0862426296608
2024-08-21,1038.6764425067304
2024-08-22,1043.5796243060288
2024-08-23,998.4075817264688
2024-08-24,-423.94707392145574
2024-08-25,-423.2792534236154
2024-08-26,1095.5091492566576
2024-08-27,1105.7668318189014
2024-08-28,1043.3570316932328
2024-08-29,1048.2602134929
2024-08-30,1003.0881709119042
2024-08-31,-419.2664847367
2024-09-01,-418.5986642366446
2024-09-02,1100.1897384432186
2024-09-03,1110.447421004954
2024-09-04,1048.0376208795317
2024-09-05,1052.9408026797712
2024-09-06,1007.7687600983757
2024-09-07,-414.58589554659966
2024-09-08,-413.91807505400095
2024-09-09,1104.8703276306892
2024-09-10,1115.128010191007
2024-09-11,1052.718210066034
2024-09-12,1057.6213918651479
2024-09-13,1012.4493492848474
2024-09-14,-409.9053063606085
2024-09-15,-409.2374858682207
2024-09-16,1109.5509168181602
2024-09-17,1119.808599377508
2024-09-18,1057.3987992526124
2024-09-19,1062.3019810513877
2024-09-20,1017.1299384702827
2024-09-21,-405.2247171746169
2024-09-22,-404.55689668005937
